ID,authorID,name,link,content,blurb,fbShares,twitterShares,emailShares,views,date
1180,280,"Two men refused entry to an Garda Síochána for being over 35 awarded €12,700 each",https://www.thejournal.ie/garda-age-discrimination-5255368-Nov2020/,"TWO MEN WHO were refused entry to An Garda Síochána due to age discrimination, have been awarded €12,7oo each. 
The Irish Human Rights and Equality Commission (IHREC) has welcomed rulings published today confirming that age restrictions enforced to stop those aged 35 and over from joining the Garda Síochána as trainees are discriminatory.
The Commission provided legal representation to both men at the centre of today’s cases to challenge this discrimination which.
Brian Fitzpatrick and Ronald Boyle had sought to join an Garda Síochána between 2005 and 2007, but were refused entry based on Garda regulations, which set the upper age limit for entry as a trainee at under 35.
Following their rejection, the men brought complaints before the Equality Tribunal on the basis that the maximum age limit for entry to the Garda Síochána amounted to age discrimination under the Employment Equality Act 1998, which is the national legislation that gives effect to the EU Framework Directive on equal treatment in employment.
The cases centred on whether the Garda Commissioner could show that the application of an upper age limit in the regulations was justified as a genuine occupational requirement or on the basis of fulfilling a legitimate employment policy under the relevant EU and national law provisions.
The WRC adjudicators found that the age limit applied to the two men’s Garda applications, was not proportionate and was discriminatory.
The adjudicator found that the Garda Commissioner had not shown that there would be a significant number of members of Gardaí unable to perform physically demanding tasks if this upper age limit did not apply.
The Garda Commissioner had also not shown that the maximum recruitment age could be justified on the basis of training requirements or the need for a reasonable period of employment before retirement.
Distress
The maximum compensation possible under the equality legislation in force at the time was awarded to each man of €12,700 for “the distress suffered as a result of this discrimination.”
Learn more
 The Commission has called on Justice Minister Helen McEntee to review this age limit to bring it into step with other police forces internationally, including in the UK, and in line with the findings of the Commission on the Future of Policing in Ireland which stated that “age diversity should be encouraged. The current maximum age limit of 35 is outdated and should be scrapped.”
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
Chief Commissioner of the IHREC Sinéad Gibney said:
“Discrimination holds real and significant impacts for people. These two men were arbitrarily denied any prospect of providing service to the State as members of the Garda Síochána due to their age, and their career aspirations subsequently dashed. “I pay credit to the determination of Brian and Ronald in persevering with their cases despite such a long delay to secure today’s decisions. We hope that their work to secure justice will pave the way in ensuring that others do not suffer this kind of age discrimination when seeking to join the Garda Síochána.”
Responding to the ruling in his case Ronald Boyle told The Journal the discrimination he faced was “based not on my ability, but solely and exclusively on my age.”
“I call on Justice Minister Helen McEntee to bring an end to this ongoing prejudice in the same way previous discriminatory regulations, such as height and eyesight requirements have been abolished and bring An Garda Síochána into line with neighbouring police forces where my fellow Irish citizens do not suffer such discrimination.”
A spokeswoman for An Garda Síochána said it will review today’s ruling and will discuss it with the Department of Justice. 
“In line with recommendations of the Commission on the Future of Policing an expert group, which is independently chaired, has been established to review learning and development in An Garda Síochána. A sub-group of this group will be looking at entry paths into An Garda Síochána including entry requirements,” said the spokeswoman. ","An Garda Síochána discriminated against older recruits on age grounds according to the Workplace Relations Commission",4,0,1,50668,"Nov 4th 2020, 6:09 PM"
1181,221,"15-year-old settles case with State and pharmaceutical company over side-effects from swine flu vaccine",https://www.thejournal.ie/pandemrix-vaccine-15-year-old-damages-5255402-Nov2020/,"A 15-YEAR-OLD boy has settled his case against the HSE, the Minister for Health, and pharmaceutical company GlaxoSmithKline over side-effects he developed after receiving the swine flu vaccine.
Ben Blackwell from Ratoath in Co Meath won damages from the vaccine maker and the health service after he received the Pandemrix vaccine at school in February 2010 during the swine flu pandemic.
RTÉ report that the boy was later diagnosed with the sleep disorder narcolepsy and the auto-immune disease cataplexy, and suffers from exhaustion during the day, as well as sleep paralysis and hallucinations.
It’s also reported that the terms of the settlement have not been finalised, and are set to come before the High Court at a later date.
In a statement, Sound – a group for those affected by the vaccine – called on the State to offer similar settlements to all families affected by narcolepsy due to Pandemrix.
“We thank Ben Blackwell and his family for taking this case,” the group’s secretary Tadgh Kennedy said in a statement.
“We are very conscious that all families, regardless of their legal representation, should now be offered this settlement.”
Kennedy said that the State’s response to those affected by the vaccine’s side effects had been “painfully slow”, leading to a difficult and protracted process for the families involved.
“Sound is not anti-vaccination and High Court proceedings have never been our primary focus,” he added.
To date, more than 80 cases have been lodged before the courts in relation to Pandemrix.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
Many people received the vaccine before its use was suspended in Ireland in 2011 after concerns were raised about negative side effects including a link with narcolepsy and other sleep disorders.
The British Medical Journal published an investigation last September which noted that serious safety concerns were raised in 2009, nearly two years before the vaccine’s use was stopped in Ireland.
Comments are closed due to ongoing legal proceedings. ","Ben Blackwell from Ratoath in Co Meath won damages in the High Court today.",115,0,1,38324,"Nov 4th 2020, 5:47 PM"
1182,179,"Coronavirus: Eight deaths and 444 new cases confirmed in Ireland",https://www.thejournal.ie/coronavirus-latest-figures-ireland-20-5254629-Nov2020/,"HEALTH OFFICIALS HAVE confirmed that a further eight people have died with Covid-19 in Ireland. 
It means the number of people in this country with coronavirus who have sadly died now stands at 1,930.
The National Public Health Emergency Team has also said that a further 444 cases of Covid-19 have been confirmed, bringing the total number of cases in Ireland to 63,483.
Of the cases notified today;
208 are men / 235 are women
61% are under 45 years of age
The median age is 37 years old
158 in Dublin, 48 in Cork, 36 in Galway, 28 in Limerick and 174 cases spread across 19 other counties. 
There are currently 310 Covid patients in hospital and 41 of them are in ICU. There have been 25 additional hospitalisations in the past 24 hours.
Dr Tony Holohan reminded the public to continue to observe social distancing and the current restrictions.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
“If you are a close contact of a confirmed case, you are asked to restrict your movements for 14 days and to attend for your two free Covid-19 tests, one on day zero and one on day seven.
Learn more
“This is because as an identified close contact, you have come into contact with the virus. It may take some time for this to become apparent, or for you to become infectious.”
“By staying at home for this entire 14 day period, you are helping to stop the spread of this dangerous disease. In following this important guidance, you are helping to bring this virus right back down to where we all need it to be and playing your part in this national effort.”","The latest figures were confirmed by health officials this evening.",16,0,0,82255,"Nov 4th 2020, 5:41 PM"
1183,281,"Ireland striker David McGoldrick announces shock retirement from international football",https://www.the42.ie/david-mcgoldrick-retires-ireland-international-football-5255371-Nov2020/,"IRELAND STRIKER DAVID McGoldrick has announced his shock retirement from international football.
The 32-year-old “has decided to retire from international football to concentrate on his club career and family”, the FAI said in a short statement on Wednesday afternoon.
“The Football Association of Ireland would like to thank David for his fantastic service and wish him all the best for the future.”
McGoldrick’s decision will come as a blow to manager Stephen Kenny on the eve of his latest squad announcement.
McGoldrick declared for Ireland and made his international debut under Martin O’Neill in 2014, and although he only won 14 senior caps, established himself as a central part of Ireland’s plans under O’Neill, Mick McCarthy and, most recently, Kenny.
His only goal in green was a vital one, a late equaliser which earned McCarthy’s Ireland a 1-1 draw at home against Switzerland in Euro 2020 qualifying.
BE PART
OF THE TEAM
Access exclusive podcasts, interviews and analysis with a monthly or annual membership.
Become a Member
He was named FAI Senior Men’s Player of the Year earlier this year.
Kenny names his squad tomorrow with Ireland first facing England in a Wembley friendly on 12 November before finishing their Nations League campaign with games against Wales and Bulgaria.
The42 is on Instagram! Tap the button below on your phone to follow us!
Follow us: the42.ie","McGoldrick retires ‘to concentrate on his club career and family’.",9,0,0,64263,"Nov 4th 2020, 5:09 PM"
1184,215,"Donald Trump: 'Journalists shouldn't fear being violently attacked while doing their job'",https://www.thejournal.ie/donald-trump-journalists-attacked-4100477-Jun2018/,"Source: UPI/PA Images
US PRESIDENT DONALD Trump has given a statement on the shooting at the Capital Gazette saying that journalists “shouldn’t fear being violently attacked while doing their job”.
Five people were shot dead after a shooter opened fire at the offices of the Capital Gazette newspaper building in Annapolis, Maryland in the US last night.
The suspect, 38-year-old Jarrod Warren Ramos, had an acrimonious history with the newspaper, including a lawsuit and years of harassment of its journalists on Twitter.
At a press conference today, Trump said:
Before going any further today, I want to address the horrific shooting that took place yesterday at the Capital Gazette newsroom in Annapolis, Maryland. This attack shocked the conscience of our nation, and filled our hearts with grief.
Journalists, like all Americans, should be free from the fear of being violently attacked while doing their job.
Capital reporters Pat Ferguson and Chase Cook embrace after the shooting.
Source: Capital Gazette/TNS/ABACA
Addressing the families of those who had been killed, he said that there were “no words” to express the “horrible horrible event”.
In the aftermath of the shooting, people have been questioning how the incident could have occurred, referencing anti-media and “fake news” tweets from Donald Trump.
Source: Lauren Duca/Twitter
Source: Josh Meyer/Twitter
Source: Kaitlan Collins/Twitter
Trump’s administration also has a strong pro-gun stance, and is reluctant to increase restrictions on those who are legally allowed to own and carry firearms.
In his statement today, Trump said that his government “will not rest until we have done everything in our power to reduce violent crime”.
‘I need more than prayers’
Earlier today, Capital Gazette Reporter Selene San Felice told CNN that thoughts and prayers, while appreciated weren’t enough.
There I was sitting under a desk, texting my parents telling them I love them,” she said.
“I don’t know what I want right now but I’m going to need more than a couple of days of news coverage and some thoughts and prayers.
Because it’s our whole lives have been shattered. And so thanks for your prayers… but I couldn’t give a fuck about them if there is nothing else.","The US President said that there were “no words” to express the “horrible horrible event”.",119,0,0,14998,"Jun 29th 2018, 7:53 PM"
1185,234,"Court rules that KBC are entitled to repossess properties belonging to Jerry Beades",https://www.thejournal.ie/jerry-beades-kbc-court-4100494-Jun2018/,"THE HIGH COURT has granted a financial lender permission to execute possession orders in respect of two properties owned by businessman and anti-eviction activist Jerry Beades.
The orders were sought by KBC Bank in respect of properties at Richmond Avenue, Fairview, Dublin 3, and Little Mary Street, Dublin 1.
KBC claimed Beades borrowed approximately €1.3 million in 2003 from IIB Homeloans Ltd which were secured on the properties.
KBC claims some €2.1 million remains outstanding on the loans. KBC sought orders including one for the execution of the possession order in respect of the properties.
The lender secured possession orders in respect of the properties from the High Court in 2008. Those orders were appealed to the Supreme Court, which affirmed the High Court’s decision in 2014.
Beades opposed the orders on the grounds including the orders were granted in favour of IIB Homeloans, who advanced loans to the businessman, and could not be executed by its successor in title KBC Bank PLC.
Beades had also disputed the application on grounds including that IIB was not entitled to sell the loans without his consent to KBC, that there had been a misuse of his personal data by IIB in providing information concerning the loans to KBC.
He also argued there had been a delay, with no explanation, in executing the possession orders to the effect KBC had forfeited its right to execute the order.
Giving the Court’s judgement Justice Caroline Costello said she had no hesitation in ruling in favour of KBC and granted it permission to issue an order allowing it execute the possession orders in respect of the two properties.
The Judge rejected all grounds of the businessman’s claims including that the possession order was not assignable from IIB to KBC.
In 2008 IIB Homeloans Ltd changed its name to KBC Mortgage Bank.
In 2009 under the 1971 Central Bank Act the Minister for Finance approved a scheme of transfer between KBC Mortgage Bank and KBC Bank Ireland Plc.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
The Judge said Beades’s argument cannot succeed in light of the wording of 2009 order when combined with the 1971 Act.
As of the date of transfer, KBC was substituted as the plaintiff in the proceedings by operation of law and became entitled to any benefits or payments due to the KBC Mortgage Bank formerly IIB.
KBC Bank had been assigned the order for possession, the Judge said.
The Judge also said consent from Beades was not required to sell the loans, and IIB had been authorised by the businessman to disclose the information he claimed was wrongfully disclosed to KBC.
In regards to the delay argument, the Judge said Beades had come before the Court in circumstances where no payment in respect of the loan for more than 10 years.
While no information was before the court about the value of the rent roll in respect of the properties there was no dispute that no rent had gone to KBC in part discharge of very considerable sums outstanding in the loan, the Judge said.","The financial lender claims that more than €2 million in loans to the anti-eviction activist remains outstanding.",24,0,4,20682,"Jun 29th 2018, 7:44 PM"
1186,282,LIVEBLOG,https://www.the42.ie/dundalk-cork-city-league-of-ireland-liveblog-updates-sse-airtricity-league-scores-minute-by-minute-4099625-Jun2018/,,"COMMENTS (11)",0,0,0,0,
1187,283,"Former care worker acquitted of stealing over €43k from elderly woman",https://www.thejournal.ie/care-worker-stealing-acquitted-4100231-Jun2018/,"A FORMER CARE worker who said she received cash loans from an elderly stroke victim in her care has been acquitted of stealing over €43,000 from the woman.
Sabrina O’Connor (37) of The Green, Dunboyne Castle, Dunboyne, Co Meath, had denied 13 counts of theft and one of deception in Dublin on dates between June 2010 and December 2011.
After just under six hours of deliberating, a jury at Dublin Circuit Criminal Court returned a verdict of not guilty on ten charges. The jury were unable to reach verdicts on three counts and she was remanded on continuing bail to 9 July next to deal with these charges.
Judge Karen O’Connor told the accused, who began crying after the verdict was read out, that she had not behaved in an admirable fashion with respect to the company procedures in place for care workers and clients.
During the trial, the accused agreed that she knew it was against her work policy and procedures to accept money from a client.
“It was wrong for me to accept it. I was under pressure. I didn’t make the right decision,” O’Connor said.
Allegations
The State had alleged that O’Connor had access to certain of the woman’s documents and information, and stole from the woman’s bank account while she worked as her carer.
The largest single sum allegedly stolen was €15,000, which the State claimed O’Connor used to secure an option to purchase or rent a house.
O’Connor had previously told the jury that she had tried to pay this €15,000 back to the complainant but was told the cash was “in custody”. Today, Judge O’Connor ordered that this sum be paid over to the complainant.
It was further alleged that O’Connor stole a bank draft for €8,500 from the woman to buy a Land Rover vehicle.
The court also heard evidence that O’Connor used 11 cheques to take money from the woman’s account and then spent the money for her own benefit. The cheques were for amounts ranging between €1,000 and €2,500 and came to a total of €20,100.
Elderly woman
The elderly woman took the stand and said that after she suffered a stroke, she had other people take money out of her bank account for her. She said O’Connor, who was then her carer, mostly had access to this account.
She said O’Connor bought food for her using bank cards attached to the account, and would also pay bills for her using cheques.
In her evidence, O’Connor testified that the woman had gifted her cash to buy a vehicle and had also lent her money towards a deposit on a house. O’Connor said that the woman “wanted to help her out with transport” when she learned that O’Connor no longer had transport available to her.
O’Connor said the woman had insisted and had suggested she would give her €10,000 for a car.
“She told me to get something and pick it out and she would pay for it,” said O’Connor.
“My understanding was that it was a gift. I told her I would pay it back,” O’Connor said but confirmed that she has not paid the woman back.
She said the woman had also loaned her €15,000 to put down as a deposit on a house because “she wanted to help me out with my family”.
O’Connor said the deal was that she would give the money back to the woman in two years, although she agreed that the money had not been repaid.
O’Connor told her counsel that there were also times when the woman told her she needed money and O’Connor would withdraw cash from her own account for her. The woman would then write her a cheque for the money and the accused would lodge it in her own account.
She agreed that this was “very unusual”. She told counsel for the State that she didn’t tell her employers that she had done this because she was afraid of losing her job. O’Connor told the jury the woman was “very different to any other client”.
“She was very much in control of everything. She was very strong-minded. She made all her own decisions. She spent a lot money. She gave a lot of money anyway,” O’Connor said.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
Additional evidence
The complainant said she kept her chequebook in an unlocked drawer in her house. She said she would put her initials only on the cheque as she wasn’t able to write out other details.
When shown a bank draft and withdrawal slip for €15,000 from her account, the woman confirmed her initials on both documents but said she had no recollection of withdrawing that amount or of giving O’Connor permission to do so.
She said she did not tell O’Connor she could have the amount to purchase an option to buy or rent a house in Malahide.
The woman also agreed that her initials were on a bank draft setting out a withdrawal of €8,500, but said she did not tell O’Connor that she could use this amount to buy a motor vehicle.
The woman told counsel she had agreed to lend O’Connor the money after the accused asked her for the sum to have an operation on her leg. The complainant said she didn’t know if O’Connor had had the operation and that “no way” had she been paid back by the accused.
Similarly, the woman confirmed that her initials were on the 11 cheques allegedly stolen from her account, but said she had “no recollection” of writing those cheques or giving O’Connor permission to do so.
The court heard that the woman told gardaí she was “very annoyed” that her money was gone.
She also denied that a female friend had in any way assisted her memory when she was making her statement to gardaí regarding the alleged thefts.
Comments are closed as legal proceedings are ongoing. ","A jury at Dublin Circuit Criminal Court returned a verdict of not guilty on ten charges.",7,0,1,23927,"Jun 29th 2018, 6:12 PM"
1188,284,"Maryland newsroom shooter barricaded exit so people couldn't escape",https://www.thejournal.ie/capital-gazette-shooting-suspect-4099130-Jun2018/,"Updated Jun 29th 2018, 5:15 PM
A PROSECUTOR SAYS the shooter who opened fire at the office of Maryland newspaper yesterday barricaded the exit door so employees couldn’t escape.
Wes Adams said this afternoon that there were two entrances to the office. He says the suspect, Jarrod Warren Ramos, entered through the front door and “worked his way through the office.”
Adams also says one victim who attempted to escape through the back door was shot.
A judge ordered Ramos to remain detained during a court hearing this afternoon. Judge Thomas Pryal said he found a likelihood that the 38-year-old Ramos is a danger.
Ramos appeared in an Annapolis courtroom via video feed. He appeared to watch attentively during the hearing but never spoke. He was dressed in blue detention clothing.
He is charged with five counts of first-degree murder in the killings inside the office of the Capital Gazette newspaper yesterday.
Police say he had a long, acrimonious history with the newspaper, including a lawsuit and years of harassment of its journalists on Twitter.
Tom Marquardt, retired publisher and top editor at the paper, told The Capital Gazette yesterday that he had long been concerned about Ramos’ history of escalating social media attacks against the newspaper and its journalists.
He called police about Ramos in 2013 and considered filing a restraining order against him.
“I was seriously concerned he would threaten us with physical violence,” Marquardt said.
“I even told my wife, ‘We have to be concerned. This guy could really hurt us’.”
Lawsuit
Ramos filed a failed lawsuit against the paper in 2012, alleging the newspaper, a columnist and an editor defamed him in an article about his conviction in a criminal harassment case in 2011.
According to court documents, five days after Ramos pleaded guilty to criminal harassment, the newspaper published a story describing allegations by a woman who claimed Ramos harassed her online for months.
The article said Ramos had contacted the woman on Facebook and thanked her “for being the only person ever to say, ‘Hello’, or be nice to him in school”.
The woman told the newspaper that Ramos appeared to be having some problems, so she wrote back and tried to help, suggesting a counselling centre.
She said that set off months of emails in which Ramos sometimes asked for help, but other times called her vulgar names and told her to kill herself.
She told The Capital that she told him to stop, but the emails continued. She said she called police and the emails stopped for months, but then started up again “nastier than ever”, the article said.
The scene outside the building where the gunman opened fire in Annapolis yesterday
Source: Susan Walsh via AP
In his lawsuit, Ramos said the article contained false and defamatory statements and injured his reputation.
A judge dismissed the suit after asking Ramos to point out a single statement in the article that was false or to give a single example of how it had harmed him.
“He could not do so,” an appeals court wrote in upholding the dismissal.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW
Suspect description
In the article, Ramos was described as a tall, thin man with long hair worn in a ponytail.
His lawyer told the newspaper that Ramos has a degree in computer engineering and had worked for the US Bureau of Labor Statistics for six years. His lawyer also said Ramos had no previous criminal record.
Ramos took to Twitter, where he routinely harassed journalists from the newspaper in scores of profanity-laced tweets. One of those tweets targeted one of the journalists killed yesterday, Rob Hiaasen. In another tweet, he discussed how he’d enjoy seeing the paper stop publishing, but “it would be nicer” to see two journalists “cease breathing”.
A police officer pulls crime scene tape into place near a residence connected to a suspect who opened fire on the newspaper office
Source: Patrick Semansky via AP
Online court records in Maryland show that three peace orders were taken out against Ramos – one each in 2011, 2012 and 2013. A judge can issue such protection, ordering someone to stay away from someone else and to avoid contacting them. In at least two instances, Ramos appealed the orders. It wasn’t clear whom the cases involved or what the ultimate outcomes were.
Then, in 2013, Ramos sued Anne Arundel County District Judge John McKenna. Online court records did not indicate the nature or result of that suit.
Ramos filed another lawsuit in 2014 against three defendants. A judge in Prince George’s dismissed that case two years later when Ramos failed to show up for court.
Comments are closed as a person has been charged. ","Jarrod Warren Ramos was charged today with five counts of first-degree murder.",10,0,0,18465,"Jun 29th 2018, 12:41 PM"
1189,285,"Know Your Sport? Take our weekly quiz",https://www.the42.ie/weekly-sport-quix-trivia-4098999-Jun2018/,"1. After winning the Christy Ring Cup, the Kildare hurlers are fixed to compete in the Joe McDonagh Cup promotion/relegation playoff on Saturday, just a week after their big win. Who will they face?
INPHO
Meath
Kerry

Carlow
Antrim
2. Senegal became the first team to ever be eliminated from the World Cup on the basis of fair play after finishing level on points, goal difference and in head-to-head with Japan in Group H. How many yellow cards had they received?
PA
4
5

6
7
3. Peter Stringer retired from professional rugby this week after a stellar career that saw him pick up 98 caps for Ireland. Which nation did he face in his international debut back in 2000?
INPHO
Wales
Scotland

England
France
4. The Ireland Women's Hockey team will compete at their first World Cup in 16 years next month, where will the tournament be played?
INPHO
Berlin
Los Angeles

London
Hong Kong
5. Cork blew away Dublin in Páirc Uí Rinn on Sunday as they continue their All-Ireland Camogie Championship defence. Cork racked up 4-15, what was Dublin's tally?
INPHO
2-3
2-4

2-5
2-6
6. Former Irish U21 star Willo Flood left Dunfermline Athletic on Wednesday after his contract was terminated. He didn't last long at the club, how many days was he with the Scottish side?
PA
Six
Seven

Eight
Nine
7. Ireland's cricketers fell to a 76-run defeat in a T20 international at Malahide on Wednesday. Who were their opponents?
INPHO
Bangladesh
Sri Lanka

India
Pakistan
8. Egypt goalkeeper Essam El-Hadary became the oldest player to ever play at a World Cup in his appearance against Saudi Arabia this week. What age is he?
PA
44-years-old
45-years-old

46-years-old
47-years-old
9. Felipe Contepomi returned to Leinster as the new backs coach this week after previously playing for the province from 2003 to 2009. Which club did the Argentinian join when he left Leinster?
INPHO
Clermont Auvergne
Montpellier

Racing 92
Toulon
10. Paddy McBrearty picked up a season-ending injury as he helped Donegal to an Ulster final win over Fermanagh on Sunday. When was the last time McBrearty and his team-mates won the Ulster crown?
INPHO
2013
2014

2015
2016
Answer all the questions to see your result!
The42 is on Instagram! Tap the button below on your phone to follow us!
Follow us: the42.ie
BE PART
OF THE TEAM
Access exclusive podcasts, interviews and analysis with a monthly or annual membership.
Become a Member","How closely were you paying attention to this week’s sporting headlines?",4,0,0,30867,"Jun 29th 2018, 5:00 PM"
1190,179,"Gardaí appeal for information on missing 28-year-old woman",https://www.thejournal.ie/missing-thi-kim-anh-nguyen-was-last-seen-when-she-left-her-home-in-dublin-12-last-friday-4099839-Jun2018/,"GARDAÍ ARE SEEKING the public’s assistance in tracing the whereabouts of a 28-year-old woman.
Thi Kim Anh Nguyen was last seen when she left her home in Dublin 12 last Friday.
She is a Vietnamese national and is described as being 5’2″ in height, of thin build, with brown eyes and black hair.
When last seen she was wearing blue denim jeans, a blue denim jacket, dark runners and she was carrying a backpack.
Anyone with information is being asked to contact Crumlin Garda Station on 01 666 6200 or the Garda Confidential Line on 1800 666 111.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW","Thi Kim Anh Nguyen was last seen when she left her home in Dublin 12 last Friday.",4,0,1,19291,"Jun 29th 2018, 4:59 PM"
1191,229,"The 5 at 5: Friday",https://www.thejournal.ie/five-at-five-friday-27-4099928-Jun2018/,"EVERY WEEKDAY EVENING, TheJournal.ie brings you the five biggest stories of the day.
1. #HOSEPIPE BAN: Irish Water has said a hosepipe ban will be put in place in the Greater Dublin Area from Monday.
2. #ANA KRIEGEL: A 13-year-old boy accused of the murder of Kildare schoolgirl Ana Kriegel has been refused bail at the High Court.
3. #TRALEE: Gardaí are investigating after an ice cream van crashed  through the front doors of a church in Tralee, Kerry, yesterday.
4. #LIVERPOOL: The former police commander who was in charge on the day that 95 Liverpool fans died at Hillsborough will face trial for their manslaughter.
5. #WEATHER WARNING: Met Éireann has extended its High Temperature weather warning as Ireland’s heatwave continues unabated.
#OPEN JOURNALISM No news is bad news Support The Journal Your contributions will help us continue to deliver the stories that are important to you
SUPPORT US NOW","Five minutes, five stories, five o’clock…",3,0,0,8176,"Jun 29th 2018, 4:52 PM"
1192,179,"Irish Water has imposed a hosepipe ban in Greater Dublin Area from Monday",https://www.thejournal.ie/irish-water-hosepipe-ban-2-4099886-Jun2018/,"IRISH WATER HAS said a hosepipe ban will be put in place from Monday 2 July in the Greater Dublin Area.
As demand continues to outstrip supply and the warm weather looks set to continue, Irish Water said it has taken the extra step to use the legal options open to it.
Section 56 (16) of the Water Services Act 2007 allows for an effective ‘hosepipe ban’.
The Water Conservation Order will be in place until 31 July but Irish Water said it will keep the situation under review and may have to extend the period of time the order is in place.
The prohibited use will apply to the use of water drawn through a hosepipe or similar for the purpose of:
watering a garden
cleaning a private motor-vehicle using a domestic hosepipe
cleaning a private leisure boat using a hosepipe
filling or maintaining a domestic swimming or paddling pool (except when using hand-held containers filled directly from a tap)
filling or maintaining a domestic pond (excluding fish ponds) using a hosepipe
filling or maintaining an ornamental fountain (with the exception of such use for commercial purposes)
use of water for filling or replenishing an artificial pond (excluding fish ponds), lake or similar application.
This order applies to the Greater Dublin Water Supply Area.
Irish Water said it will examine the over 100 at risk schemes around the country for possible application of a Water Conservation Order.
Speaking about the legal move, Irish Water’s corporate affairs manager Kate Gannon said: “Imposing a Water Conservation Order is a measure that Irish Water now consider appropriate. It is essential that our water supply resource are conserved if we are to avoid restrictions and outages over the coming weeks and months.
The legislation actually requires us to demonstrate that there is an urgent need for the Water Conservation Order and that it can only be applied where and when it is necessary. Therefore we are considering such orders on a scheme by scheme basis.
Irish Water said it is “mindful of the impact that a Water Conservation Order might have on businesses and the tourist industry and for that reason the prohibition is mainly limited to domestic users with the exception of gardens”.
“We are really grateful for the measures that people have taken to conserve water so far and we hope that placing a Water Conservation Order will make people more mindful of their responsibilities and the impact their water usage is having on their neighbours and communities,” Gannon said.
Gannon added that the utility has been in touch with large commercial users in the last two days who have committed to conserve water.
“We are very grateful to them for their efforts,” she said.
“Businesses will also be subject to the hosepipe ban for the purpose of watering gardens but we are also appealing to them to limit all non-essential water use to avoid using hosepipes or power washers where possible, particularly if it is for cosmetic reasons.”","Section 56 (16) of the Water Services Act 2007 allows for an effective ‘hosepipe ban’.",1099,0,3,72014,"Jun 29th 2018, 4:31 PM"
1193,246,"Two men found in burning car died of gunshot wounds to their heads, court hears",https://www.thejournal.ie/men-burning-car-gunshot-court-4099646-Jun2018/,"TWO DUBLINERS, WHOSE bodies were found in a burning car six years ago, died of gunshot wounds to their heads, the Central Criminal Court has heard.
The evidence was given to the court yesterday in the trial of a 35-year-old Dubliner charged with murdering the two men, who the prosecutor described as ‘small-time criminals’.
Jason O’Driscoll, with an address at Richmond Avenue, Fairview is accused of murdering fellow Dubliners 31-year-old Anthony Burnett and 25-year-old Joseph Redmond on 7 March 2012 in Co Louth.
He has pleaded not guilty to both charges and the jury will be asked to use circumstantial evidence to convict him.
Alexander Owens SC, prosecuting, yesterday read out the report of the pathologist, who carried out the post-mortem exams on both bodies.
Dr Khalid Jaber, who was Deputy State Pathologist at the time, said that he viewed the charred remains of both men at the scene before carrying out the autopsies.
He said that several bones had broken due to the heat of the fire and that some of their features were no longer identifiable.
He retrieved fragments of projectiles from their heads, which a garda already testified had constituted two bullets to each head.
Dr Jaber gave the cause of their deaths as gunshot wounds to their heads, with cyanide poisoning a secondary cause in Redmond’s case. Cyanide in his blood would have resulted from the burning of the vehicle, he explained.
The trial will continue on Monday before Justice Michael White and a jury of five women and seven men.
Comments are closed as legal proceedings are ongoing. ","A 35-year-old Dubliner is charged with murdering the two men.",3,0,0,18954,"Jun 29th 2018, 4:10 PM"
