ID,commenterID,articleID,comment,likes,commentID,replyID,date
5796,3509,284,"@David A. Murray: Tony H",4,9277327,9277262,"6hours ago"
5797,3468,284,"Unprecedented times.",2,9277631,9277631,"3hours ago"
5798,3421,285,"Misinformed electorate she says. Typical she has tried and failed to get elected on many occasions. The only place she has found a home is the elitist seanad. But still her view is the right one and we are all Misinformed. If people had her views surely she would have been elected many times. But I suppose arrogance knows no bounds",811,9277255,9277255,"7hours ago"
5799,3510,285,"@john s: maybe it’s deliberately written this way but “passed by a margin of 58.34 per cent” sounds less convincing to me than 79% yes and 21% no.",285,9277379,9277255,"6hours ago"
5800,3511,285,"It still would be a no from me today",572,9277304,9277304,"7hours ago"
5801,3512,285,"@Fluffy: Yes, I agree with you. More nonsense from Ivana.",181,9277947,9277304,"1hour ago"
5802,3513,285,"Basically complete open boarders. At a time when there are thousands of Irish homeless.",728,9277258,9277258,"7hours ago"
5803,3514,285,"Unfortunately for Labour, Bacik is one of those representatives who speak (and write) in condescending tones that just turn people off no matter how good the cause. She should be hidden away in a think-tank. A public representative should be able to speak in plain language not show off their Trinity debating society skills every time they speak.",422,9277278,9277278,"7hours ago"
5804,3515,285,"@Martello Mulligan: Since when is having a good command of English something we should jeer? Are you going to jeer our great modern authors next? This kind of reverse snobbery does no service to you.",94,9277375,9277278,"6hours ago"
5805,3446,285,"@Nick Caffrey: I think he meant her condescending tone rather than the words she uses.",323,9277399,9277278,"5hours ago"
5806,3514,285,"@Nick Caffrey: speaking in plain language requires “a good command of English” and how you construe my comment to be jeering is odd. I’m sure much good comes from the Social Science wing of academic pursuits but a public representative should leave the lecturing to professors in their cocooned bubbles. Labour needs representatives who can communicate with the electorate not high priests who are conferring superior wisdom on the flock.",52,9277569,9277278,"4hours ago"
5807,3515,285,"@Martello Mulligan: Point taken. Tone is important. But one should address the message, not the messenger.",2,9277962,9277278,"1hour ago"
5808,3516,285,"My son was born in Germany because we temporarily lived there for work. He is not German and has no connection to the country. He didn’t even learn the language in school. It’s nonsense that being born somewhere that your parents have to be for pragmatic reasons makes you “from” that place. You come from your culture. I’m not saying “send them back” but there is a difference between being Irish and being born here.",555,9277326,9277326,"6hours ago"
5809,3517,285,"@SC: what’s your point? My nieces were born and live in Germany. They are German citizens and Irish, and get Irish passports when they’re older. The Children this article is referring to are born here and LIVE here! They have a right to citizenship because Ireland is now their home. They’re not visitors! Your son isn’t a German citizen because he doesn’t LIVE there. FFS",112,9277339,9277326,"6hours ago"
5810,3446,285,"@SlenderEmmaK: And they can apply for citizenship when they are 18.
What’s the problem.",131,9277403,9277326,"5hours ago"
5811,3518,285,"@SlenderEmmaK: Germany and all other EU countries do not bestow citizenship on you by act of birth. FFS",165,9277407,9277326,"5hours ago"
5812,3519,285,"@SC: no send them all.back.",50,9277501,9277326,"4hours ago"
5813,3520,285,"@DeWitt: Interesting that my daughter was automatically given German citizenship when born back in April.",6,9277512,9277326,"4hours ago"
5814,3521,285,"@Chris Linehan:
The Germans have similar rules to us, you don’t simply get it by being born there.
On top of that, Irish rules for foreign parents are “by one parent having 3 out of the previous 4 years reckonable residence in the island of Ireland immediately before the birth of the child” so even less time than in Germany.
https://www.germany-visa.org/immigration-residence-permit/german-citizenship/
“If you do not have German parents, but are born within the borders of Germany, you qualify for citizenship by birth or by right of soil. This is also the Jus Soli citizenship. You can get this type of citizenship on the following conditions:
If at least one of your parents has lived in Germany for at least 8 years before the birth of the child
If at the time the child is born, one of the parents had a permanent residence permit”",29,9277573,9277326,"4hours ago"
5815,3522,285,"@Chris Linehan: is your daughters mother German?",21,9277579,9277326,"4hours ago"
5816,3523,285,"I would imagine the the stat she cites of “71% of Irish people in favour of a automatic right to citizenship” is a soft number that would fall away during a referendum once the argument against it is made. Very few countries offer this right.When that was included in the constitution I don’t think people could have imagined that mothers would/could have the opportunity to abuse it in the way it was abused / is abused in places like
USA today (which has this in their constitution). So to say it was a unfair amendment is patronising. However she does have a point about allowing kids who have grown up in Ireland to stay and the case of the Bray boy is compelling however I would suggest going for 5 years rather than 3 – it would bring it into line with standard immigration laws on citizenship.",281,9277243,9277243,"7hours ago"
5817,3518,285,"@John McSweeney: I agree to a point, if the reason the kids were in Ireland was due to multiple appeals, then i am less inclined to agree.",248,9277378,9277243,"6hours ago"
5818,3446,285,"Bacikhas failed repeatedly to be elected to the Dail, but remains in the Seadad while doing nothing to reform that undemocratic institution, all the while drawing down her salary for proposals to open the borders which would make Ireland one of the few countries in the EU to offer birthright citizenship?
Is this how Labour is trying to revive its political fortunes? Really?",265,9277396,9277396,"5hours ago"
5819,3524,285,"Does she never ho ae away !!!!",268,9277236,9277236,"7hours ago"
5820,3518,285,"If a couple are in Ireland illegally and then have children, her point is that we give these children Irish citizenship. i suspect that she will also not be happy for these parent to be deported if their residency claim is not approved given they are leaving the Irish citizens ( children) behind. the courts would naturally not want to split up families, so the family stays in Ireland. I suggest that this is the thin end of the wedge. I am sure that most of us dont want to rerun all referenda every 20 years or so.",247,9277394,9277394,"5hours ago"
5821,3525,285,"seems like shes the uninformed and out of touch one",262,9277408,9277408,"5hours ago"
5822,3524,285,"Does she never do away !!!.",176,9277238,9277238,"7hours ago"
5823,3526,285,"@smart cat: try again lad",140,9277242,9277238,"7hours ago"
5824,3527,285,"@smart cat: hum, perhaps not such a Smart Cat so?",42,9277299,9277238,"7hours ago"
5825,3528,285,"Prior to the referendum, Senator Bacik and those who opposed the amendment claimed that the trafficking of foreign women into Ireland had nothing to do with the fact it would provide an ‘anchor’ here for adults who had no connection with Ireland. When the amendment was passed they were proven completely wrong, and this mendacious commerce stopped overnight.
It is also disingenuous for Bacik to baldly assert that the people left it to the legislature to decide this matter. She well knows the mischief the people voted to remedy when they overwhelmingly passed the referendum.
The amendment was approved by a large plurality. The idea that it would or should be reversed and subverted by mere legislation is beyond arrogance. If Bacik and co wish to see the amendment removed the proper democratic course is to sponsor another referendum. The fact that they don’t says everything about what they well know. Another referendum would have the same outcome.
Finally, Bacik gives a good example of how well the law works in the real world. The Minister invariably uses her power to grant leave to stay to children who have a real connection to Ireland. This law merely ensures the trafficking of pregnant women won’t resume, and the only children actually affected are a small number born to transient failed asylum-seekers who have to return with their parents to the safe countries from which their parents came here illegally to make unfounded claims for asylum.",165,9277480,9277480,"5hours ago"
5826,3512,285,"@Peter O’Muiri: Spot on.",57,9277964,9277480,"1hour ago"
5827,3529,285,"I don’t agree!!!",134,9277358,9277358,"6hours ago"
5828,3530,285,"I’d completely forgotten about her it’s says so much of an impression she makes politically",144,9277419,9277419,"5hours ago"
5829,3496,285,"The people voted. It’s a joke to give a right to citizenship for anyone born here. It leaves it wide open to abuse.",107,9277620,9277620,"3hours ago"
5830,3531,285,"@Adam Conroy: So jus soli is a joke but jus sanguinis is fine? Being born in a place is a joke and you should be booted out but being born elsewhere as the grandchild of an Irish emigrant (let’s not forget about emigration) is fine?
If you think it’s a joke… here’s another one… as pointed out by another commenter above, jus soli still happens, there are just conditions on it to make sure the immigrant parent(s) aren’t wealthy.",6,9277644,9277620,"3hours ago"
5831,3269,285,"Any chance we could give one-way tickets to our own ‘never worked and never will’ brigade, send them off to somewhere they admire? Like Venezuela.",77,9277461,9277461,"5hours ago"
5832,3532,285,"@John Mulligan: Leave Leo out of this John.",60,9277484,9277461,"5hours ago"
5833,3533,285,"‘Always let your conscience be your guide’ comes to mind here",47,9277229,9277229,"8hours ago"
5834,3519,285,"No thanks Jewish woman.
6666 aborted last year due to your repeal the 8th pushing and steering of public debate.
Now you want to replace us.
No thanks.",71,9277495,9277495,"4hours ago"
5835,3531,285,"@Richard O’Clear: I know the Bacik family, I went to school with Ivana’s nephew. They are staunch Catholics, almost to the point of fundamentalism, so your anti-Semitic comment is as hilarious as your viewpoint.
Ivana Bacik is also very outspoken when it comes to Ireland’s relationship with Israel and has called for multiple diplomatic, economic and academic boycotts of Israel.
Try harder next time, there’s a good man.",37,9277550,9277495,"4hours ago"
5836,3517,285,"How many Irish people have left our shores and settled elsewhere had children and those children then become citizens of the country they’re born in? The comments on here are typical of the tone circulating in our country right now. ‘YOU DONT GET TO BE RACISTS AND IRISH",71,9277310,9277310,"6hours ago"
5837,3482,285,"@SlenderEmmaK: well said. Shameful comments here.",57,9277313,9277310,"6hours ago"
5838,3534,285,"@SlenderEmmaK: fact is it was already voted for by referendum, while some of the comments are in poor taste, would you be up for redoing the abortion referendum every 17 odd years?",286,9277323,9277310,"6hours ago"
5839,3518,285,"@SlenderEmmaK: of course you can.",31,9277381,9277310,"6hours ago"
5840,3446,285,"@SlenderEmmaK: Only a tiny handful of countries offer birthright citizenship.
You know this already though.",90,9277469,9277310,"5hours ago"
5841,3528,285,"@SlenderEmmaK: Pity you resorted to name-calling. Perhaps its because abuse is the only argument you are capable of.
The referendum was passed to stop the trafficking of foreign women in the final stages of pregnancy into Ireland. The amendment stopped this mendacious commerce overnight. It also brought Irish citizenship rules into line with that of most other European countries. Irish children born abroad generally don’t have a right to citizenship in the countries of their birth (The US is a exception – but they acquire no right of residence until they attain their majority, and the UK and Ireland have unique and reciprocal arrangements)
In any case, the children of legal immigrants always get citizenship with their parents, and where children born in Ireland to people with unestablished rights to remain have themselves established roots, the Government invariably grants leave to remain (as in the case of the Chinese child)
The only children actually affected by the amendment are those born to failed asylum-seekers who properly have to return with their parents to the safe countries from which the latter came here to make false claims for asylum.",105,9277509,9277310,"4hours ago"
5842,3535,285,"@SlenderEmmaK:
I concur",5,9277607,9277310,"3hours ago"
5843,3517,285,"@Peter O’Muiri: who did I call names? If you’re referring to ‘you don’t get to be racists??? That’s a poem by Imelda May.",1,9278117,9277310,"5mins ago"
5844,3536,285,"Isn’t a persons right to apply for citizenship and once granted any children they might have naturally become Irish citizens anyway via their parents citizenship. So what’s the problem?",37,9277426,9277426,"5hours ago"
5845,3266,285,"why didn’t ivana say this when her labour party was is power since the referendum.I think children born here are Irish & that was the way I voted.But typical Labour say & do things differently when in opposition",18,9277588,9277588,"4hours ago"
5846,3531,285,"I have spoken with Micheál Martin about this.
His reasoning behind it was that we have a duty to protect other EU states from unwanted immigration. As indicated in the article above, this is a concept that was all marketing and no substance. The revoking of the right to citizenship hasn’t done much towards achieving any anti-immigration goals. The motives do seem very xenophobic, fostering a culture rather than addressing a real issue.
The fact remains that one can claim Irish citizenship even if one of your grandparents was Irish but you have no other interest in the place. However, if you are born here and identify strongly with your place of birth, begin to establish a life here, take your first steps, make your first friends etc. etc. then that can all be stripped from you.",15,9277534,9277534,"4hours ago"
5847,3521,285,"@Lingwood: If the parent had residence for three out of the previous four years then the child gets citizenship. Nothing wrong with that, and the parent can apply after five years for their own citizenship/naturalisation.
The rules and measures we have in place are sufficient.",46,9277586,9277534,"4hours ago"
5848,3531,285,"@Mícheál: Adequate, perhaps, at addressing the issue of a few very wealthy business people gaining access to the EU through their children’s Irish birthright. Certainly not “sufficient” for the majority of peasants like us seeking a better life.",10,9277605,9277534,"3hours ago"
5849,3521,285,"@Lingwood: What do you mean? :D If an asylum seeker is granted asylum their child will get citizenship. If an EU citizen is here for five years they can get it.
What other scenario isn’t covered?",26,9277621,9277534,"3hours ago"
5850,3531,285,"@Mícheál: You don’t have to be an asylum seeker to move to a reasonably well developed country from a less developed country. There are a lot of grey area scenarios, more so than not in fact.",2,9277656,9277534,"3hours ago"
5851,3531,285,"@Mícheál: The majority of people alive today do not have a clear picture of how the next 4 years of their life will pan out. Pregnancy happens, people have sex. That’s the only non-variable.",2,9277661,9277534,"3hours ago"
5852,3521,285,"@Lingwood: If you arrive legally then you’re covered.
Showing up pregnant and expecting citizenship for your child shouldn’t be allowed and it’s good it was removed.
The same way Irish women can’t rock over to another country (EU or non-EU) and give birth and claim citizenship.",32,9277689,9277534,"3hours ago"
5853,3531,285,"@Mícheál: An interesting divergence in narrative from you there. Very interesting to note indeed. I usually avoid speaking to sexist xenophobes, especially Irish ones who have no business touting colonial attitudes.
However, I will respond as you are misinformed. If my maths are correct, in about 16-17% of non EU countries Irish women could and do “show up pregnant and expecting citizenship” for their child and have done so for centuries now.
When it comes to EU countries there would be no need as there are, thankfully, certain rights and responsibilities afforded to us by EU membership.",3,9277760,9277534,"2hours ago"
5854,3531,285,"@Mícheál: Pregnant black and brown people are not your enemy and are no threat to the state, don’t believe that despite what BS you may have been fed.
Actions such as the privatisation of natural resources is and the formation of tax havens for multinational entities are extremely harmful.
Don’t be led on by those who would have you believe the former to distract you from the latter.",3,9277787,9277534,"2hours ago"
5855,3521,285,"@Lingwood: You don’t need to resort to name calling, I’m far from a “sexist xenophobe” and don’t understand where you’re getting that from.
Our rules are the norm for the EU and our restrictions are quite fair, you can be naturalised after a few years. No tests, just fill out a few forms. https://en.wikipedia.org/wiki/Jus_soli
If you can’t grasp that changing this back would have an impact then you’re deluded, it would be open to massive abuse.
What exactly is the issue with our current setup?",25,9277798,9277534,"2hours ago"
5856,3521,285,"@Lingwood: “Actions such as the privatisation of natural resources is and the formation of tax havens for multinational entities are extremely harmful.” how is this relevant here?
“Pregnant black and brown people are not your enemy and are no threat to the state, don’t believe that despite what BS you may have been fed.” Nobody said anything about enemies, there are rules about immigration here, any non-EU folks can follow the process, be they black or brown as you say or from the USA/Russia or wherever else.",22,9277807,9277534,"2hours ago"
5857,3537,285,"Don’t give them anymore gives us a chance deport them Irish people don’t get jack when we jump off a plane when they come here they get everything money house and car we get nothing or own government puts a Irish person on the street omg if one them is be but on the street the hole country has to listen to them",58,9277651,9277651,"3hours ago"
5858,3404,285,"Based on the comment section so far, I am going against the grain…
Regardless of how you phrase or present it, denying a child it’s birth right of citizenship in any country is inherently wrong, discriminatory and entirely based on xenophobia.
People that I know and otherwise consider reasonable and intelligent, lose both when faced with this question and they are replaced with small minded rhetoric and anecdotal accounts of foreigners coming over here to milk the system.
The fact that the majority of people that they consider falling into this category, subconsciously confirmed in their own experience because they are hear accents or other languages being spoken, are legally here and working too.
But these attitudes too will also die out, like many others over the last 50 years..",10,9277566,9277566,"4hours ago"
5859,3522,285,"@David Van-Standen: Your very quick to suggest it was annecdotal evidence. Everyone who voted in the referendum was tire of reading of the over crowding in the materinity hospitals at the time.
https://www.irishtimes.com/news/baby-boom-recorded-in-coombe-holles-street-1.1305662 22% of births were to mothers from outside the country.",73,9277596,9277566,"4hours ago"
5860,3531,285,"@Darren Byrne: Of that 22%, where were the fathers from? A fair portion would have been Irish. Of that 22%, how many were EU citizens? An even larger amount I would say, given immigration trends.
Our health service is poorly run, don’t blame that on immigrants, many of whom work in the health service themselves.",9,9277615,9277566,"3hours ago"
5861,3522,285,"@Lingwood: There was no overcrowding in 2005 or 2006 after the referendum. It was being used as a back door into Europe. People who had Irish born children where taking cases to the European court of justice to argue they had the right to reside anywhere in the EU with their child as they were an EU citizen and therefore had right to their parents. The system was abused, it was very obvious, in the few years after the ratification of the Good Friday agreement and the introcduction to the right to citizen ship if born on the island the numbers of foreign births to non citizens sky rocketed. It went back down after the referendum.",47,9277666,9277566,"3hours ago"
5862,3531,285,"@Darren Byrne: 2005, the year a new and cohesive act was introduced to increase efficiency in the Irish healthcare system?
It’s not about immigrants. It’s about how we run things.
Immigration from non-EU countries actually increased fairly sharply between 2004 and 2007. As humans with wombs and willies they naturally continued to get pregnant and have children in our hospitals. Overcrowding was avoided due to systemic changes, not a decrease in immigration. I’m open to correction but I believe immigration to Ireland didn’t decrease until 2013.
Yes, the system was abused by a relatively few wealthy people from non-EU countries and the revoking of birthright citizenship which had been in place since the formation of the state (not since the good Friday agreement lol) has addressed that abuse… there is a lot of grey area whereby regular peasants like you and me were shafted. To move to another country is not an act of abuse. If that were the case, the Irish would be amongst the worst abusers of international relations in history.",3,9277724,9277566,"3hours ago"
5863,3522,285,"@Lingwood: text of the original Irish constitution “The future acquisition and loss of Irish nationality and citizenship shall be determined in accordance with law”. Article 2 of the good griday agreement which the referendum was held to bind us by originally gave the right to citizenship to anyone born on the island of Ireland. It was noted at the time that it may be problematic but they did not want to renegotiate such a fragile agreement. Instead they started recording how many births where to foreign mothers. Hence why this data does not exist prior to 2000 but showed a dramatic increase over the first four years of recording it",14,9277775,9277566,"2hours ago"
5864,3404,285,"@Darren Byrne: Yes, because the 22% figure included children born to Irish fathers and EU citizens that are legally entitled to be here.
Yes annecdotal evidence, because almost every single time someone talks about foreigners that got something from social welfare or another government agency, it’s someone that told them about someone somewhere, that got something for nothing, not first hand.
Once a person I know told me, how the daughter of a black man that I also know got the susi grant, he said it was outrageous that non Irish people were getting this!
When I told him that the man and his family are Irish citizens, he hesitated for a few seconds…and said we there are loads of other foreigners getting hand outs, he heard about someone somewhere that got…..",1,9277863,9277566,"2hours ago"
5865,3522,285,"@David Van-Standen: It was being abused, statistical analysis not anecdotal shows that:
In December 2004 , The Master of Ireland’s National Maternity Hospital Dr Declan Keane told irishhealth.com that prior to the referendum, 16% of the deliveries at the hospital were to non-EU women and five per cent were to women from other EU countries. He said that since the referendum, this figure had been reversed, with 16% of births now accounted for by mothers from other EU countries and five per cent to mothers from outside the EU.
http://www.irishhealth.com/article.html?id=6749",15,9277907,9277566,"1hour ago"
5866,3404,285,"@Darren Byrne: you can dress it up anyway you like, it’s still discrimination based on xenophobia, primarily directed to non white people.
But rest assured, Ireland is changing, Ireland’s ethnic mix is changing and much like the archaic attitudes and objections to women’s rights and same sex rights, xenophobia also will eventually become a minority mindset of the past too..",1,9278122,9277566,"3mins ago"
5867,3538,285,"Ivana the people voted on this 17 years ago,
Just because the result does not suit your agenda you think that you can lecture the electorate and call them racist!
Run for the Dail again and you will get the same result!
Another Unelectable Nail in Labours coffin!",34,9278008,9278008,"1hour ago"
5868,3539,285,"A child doesn’t get to choose where it’s born. Why does one child deserve a passport and another born the same day in the same place doesn’t?
Why does one child deserve access to more rights than another?
Removing automatic citizenship means there will be stateless people. Of course not an issue for you if you don’t have to experience it.
But our decision as Irish people means other people will have to experience that. It will mean people will be deported to places where they know no one and possibly don’t even speak the language. Everybody deserves to right to a passport and the right to be counted as a person.
When we hear individual stories (a 9 year old in Bray etc.) we are generally sympathetic and start local campaigns to protect the rights of those individuals. It’s the general rule we have an issue with, as it’s easier to group people together by whatever measure we use (“foreigners”, skin colour, etc.). We find it easier to count a group of unknown people together as “others” than we do an individual. Just take a look at successful “GoFundMe” pages.
The “Yes” side campaigned in 2004 that the amendment was to protect heavily pregnant women who shouldn’t be traveling in their condition to have a baby here. There were cases of that happening, but vanishingly few. That argument was simply putting a nice spin on it. That voting “Yes” to the amendment was showing how much we care for these people.
In a poll taken after that referendum in 2004, 76% of respondents who voted “Yes” said they voted that way because they felt there were already too many immigrants in Ireland or that immigrants had already taken too many jobs in this country.
One can argue that those reasons are not racist, but arguing that people born to Irish citizens deserve more rights than others, or that “we should take care of our own first” is describing racism. Who is “our own”?
I’m not even going to bother denouncing racism. It’s just I’d like people to be more honest about their reasons for voting a certain way. Only then can we really think honestly and validly about why we vote that way.",5,9277889,9277889,"2hours ago"
5869,3540,286,"Good. Biden ironically making America great again.",419,9277219,9277219,"8hours ago"
5870,3541,286,"We”ll miss you for the laughs donny, BTW pull the door on your way out.",234,9277218,9277218,"8hours ago"
5871,3542,286,"The GSA acknowledging Biden as “the apparent winner” after finally giving in to pressure from Congress 3 weeks after the election, and Trump deciding to not throw any more spanners into the GSA’s wheels.
Well, that’s probably as close to a concession as it’s going to get.",161,9277220,9277220,"8hours ago"
5872,3543,286,"Baby man can’t admit defeat. He makes himself look like such a child, then again I believe that he really cannot fathom the idea of him losing anything.",153,9277240,9277240,"7hours ago"
5873,3544,286,"@John Harkin: to be honest he has spent the last 4 years acting like an overgrown toddler throwing one hissy fit after another. Surely his closest aides couldn’t deny him the opportunity to do it spectacularly one last time.",99,9277400,9277240,"5hours ago"
5874,3545,286,"@Sinead Merrigan: he has no close aides left he fired them all",37,9277662,9277240,"3hours ago"
5875,3422,286,"Entirely predictable. Let’s see the end of this ridiculous presidency,and get some grown ups in the room.
There’s no room in the modern world for politics which is based on a narrow populist, alt right agenda.
I wonder if the bots, trolls and fanbois concede what a disaster this individual has been",303,9277216,9277216,"8hours ago"
5876,3474,286,"@DJ François: don’t disagree fundamentally, but your dogmatic delivery tho’…
You must think like me
You cannot think that etc
Try telling that to 70 million people
or maybe you call them bots",66,9277228,9277216,"8hours ago"
5877,3546,286,"@Jazz Buckler: Yeah populists are only supported by fringe alt righters……You might need stronger coffee to wake up.",42,9277273,9277216,"7hours ago"
5878,3508,286,"@Jazz Buckler: DJ Francois clearly was referring to irrationally pre-Trump accounts on this site in his last line. Also, most of the voters I saw or read interviewed before the election (who were going to vote for Trump) were voting based on their economic circumstances (pre-Covid) and not Trump’s Alt-Right agenda.",34,9277276,9277216,"7hours ago"
5879,3398,286,"@Jazz Buckler: they ARE bots. The very definition of bots. All 70m of them. Clueless brainless less than bots.",61,9277303,9277216,"7hours ago"
5880,3547,286,"Trump lost but he did convince his brain dead followers he didn’t. And was able to raise millions off them in one final scam, all of which went into his pocket. He’s not a good businessman but sure knows how to run a grift on and sell red hats to those who are not clever.",165,9277250,9277250,"7hours ago"
5881,3343,286,"@Wade Wilson: and he is making one last push to sell off oil rights in Alaska to his buddies. The scamming will increase over the next 5-6 weeks….and they need to make sure that all valuable assets in the white House are nailed down. I suppose he has to come up with something to pay off his $400m debts…..he hasn’t got 4 more years to do it.",94,9277345,9277250,"6hours ago"
5882,3548,286,"Olympic level Egyptian scuba diver. That deep in the Nile!!",82,9277221,9277221,"8hours ago"
5883,3466,286,"Biden tweeted. “It’s time to restore American leadership.”
Just great.",70,9277234,9277234,"7hours ago"
5884,3549,286,ByeDon2020,66,9277247,9277247,"7hours ago"
5885,3550,286,"Remember the frequent commentators here who would throw in their simple message in any Trump related discussion; “ he will win by a landslide in 2020” ? They are gone quiet now.
Maybe Trump is trying to appease these people by insisting that he did actually have that landslide win but it was stolen from him.",69,9277296,9277296,"7hours ago"
5886,3458,286,"@Al Fresco: I was someone who believed that. I’ve gone quiet because thankfully, I was proven wrong, as I wanted to be.",42,9277384,9277296,"6hours ago"
5887,3550,286,"@Mirabelle Stonegate: that’s an interesting point of view, every time I saw those “ he will win by a landslide” words, in my head I imagined them being screamed by a MAGA hat wearing fanatic not somebody who was predicting it as a negative.",40,9277393,9277296,"5hours ago"
5888,3343,286,"@Al Fresco: I’m guessing they are the same who said the EU would throw us under the bus over a British border in Ireland and still say Brexit is the best thing ever! They will find something new to whinge and moan about.",36,9277398,9277296,"5hours ago"
5889,3551,286,"@Al Fresco: They were mostly employed shills in the US. Their use of language gave them away.",20,9277646,9277296,"3hours ago"
5890,3552,286,"@Paul Furey: Glad that Mr Trump will be fully outed soon.
Wouldn’t have the same “confidence” of our EU position as you have.
Seek out last Saturday’s Irish Independent under Agenda Section Page 8 “We must take off the Brexit Goggles: the risks looming in Ireland’s EU future” Author John Walsh.
Makes for intersting and not so reassuring reading on our EU future !",2,9277649,9277296,"3hours ago"
5891,3553,286,"I’m still waiting for the part where we wake up and learn the last 4 yrs was just a dream !it’s totally plausible it has happened to me before in 1987 when Bobby Ewing died … Why PAM why……",57,9277341,9277341,"6hours ago"
5892,3514,286,"How can he just give up so easily after those 9 million mysterious votes that swung the election? And how come he never manager to lock up Hilary after 4 years in power? He’s such a L0S€R. Unless he’s a total con artist?",71,9277251,9277251,"7hours ago"
5893,3343,286,"@Martello Mulligan: and don’t forget his signature big beautiful wall .In September 2019, Trump said he planned to build 450–500 miles of new wall by the end of 2020. By November 17 2020, 402 miles had been built, all but about nine miles being replacement of existing outdated or dilapidated barriers.using $10bn diverted from military funds. What a LO$ER. The lawsuits are piling up for Jan 21st",75,9277355,9277251,"6hours ago"
5894,3554,286,"@Paul Furey: …but Mexico is paying for it..aren’t they?",29,9278098,9277251,"26mins ago"
5895,3506,286,"Can’t say the word, no matter, he’s about to four cough anyway.",51,9277214,9277214,"8hours ago"
5896,3555,286,"Shudder… My skin Crawls every time he tweets.i really hope he ends up ruined",88,9277288,9277288,"7hours ago"
5897,3556,286,"Off with you, such damage has been done, thanksgiving will see many toast your departure.",62,9277261,9277261,"7hours ago"
5898,3557,286,"He might retire to his refuge in Clare where he will be surrounded by cap-doffers and forelock-tuggers and other toadies. And, it’s only a short hop to the US air-force base at Shannon.",35,9277402,9277402,"5hours ago"
5899,3343,286,"@Bramley Hawthorne: US air force base in Shannon…oooo that’s some edgy drama.",32,9277421,9277402,"5hours ago"
5900,3418,286,"@Paul Furey: the new Peter Casey.",15,9277654,9277402,"3hours ago"
5901,3533,286,"O 4 f’s sake",29,9277223,9277223,"8hours ago"
5902,3558,286,"No win, no fee Rudy!",37,9277449,9277449,"5hours ago"
5903,3559,286,"Trump Your Fired except it",17,9277422,9277422,"5hours ago"
5904,3551,286,"The Trump ‘I won’ charade was/is a show for his supporters for future credibility. It also diffused a lot of the anger and violence that might have exploded the days just after the election.
And it’s also a tactic to give him leverage when he has to negotiate his tax issues when he is a civilian again.",16,9277658,9277658,"3hours ago"
5905,3418,286,"Looking forward to his complete 180 over the next few weeks trying to paint himself as Mr diplomacy and denying he ever caused any hassle. Textbook Donald.",29,9277652,9277652,"3hours ago"
5906,3560,286,"What a Muppet",27,9277470,9277470,"5hours ago"
5907,3530,286,"I won but I leaving you off !",13,9277427,9277427,"5hours ago"
5908,3408,287,"Do mince pies contain a lot of calories does anyone know?",21,9277224,9277224,"8hours ago"
5909,3559,287,"He must have learned this in Clifden",7,9277423,9277423,"5hours ago"
5910,3561,287,"I think we have more to fear from the banks",5,9277657,9277657,"3hours ago"
5911,3562,288,"Would this government please show us Publicans a bit of respect & stop calling us wet pubs. We are traditional pubs. Traditional means “existing in or as part of a tradition; long-established” We have been disrespected by them since this began. This has to stop. Publicans have bent over backwards to please everyone & to get our pubs in order, but to no avail.
There is no more risk in a traditional pub of spreading the so called virus (please show me where you get this proof) as there is in a restaurant. If they thought for one minute there was they would stop the sale of alcohol in restaurants.
It is very obvious that none of these people have been in a pub for a long time, pubs have changed in the last 10 years. It is ok for 30 kids in a classroom, it is ok for 30 players on a pitch etc, but it is not ok for 4 friends to have a quiet drink in a corner. It is time this government got real. What they are actually saying is, people that go to traditional pubs are working class & cannot control themselves, so they must do it for them. What an insult.
It makes absolutely no sense to open a restaurant & not a pub, but the only reason I can think of is that they themselves need somewhere to go & would not be going to a pub to mix with the working class.
To save the world, we close the pubs, never mind the health & financial affects this has on the publicans. I hope they have a good Xmas, because not one Publican will enjoy theirs. Pure spite from our Government & NPHET.",912,9277175,9277175,"13hours ago"
5912,3563,288,"@Gere: I would love to go to a pub and I wish public and well as it has been extremely tough for them. But you lost me at ‘so-called virus’ and that nonsense about the working class.",523,9277177,9277175,"13hours ago"
5913,3563,288,"@Seaniecp: publicans*",22,9277178,9277175,"13hours ago"
5914,3562,288,"@Seaniecp: Everyone is entitled to their opinion & yes I see where you are coming from, I do ramble a bit, but from what I have researched there is no test can actually find the Sars Covid 2 virus. Correct me if I am wrong. Anyway, enjoy Xmas, drink or no drink.",67,9277179,9277175,"12hours ago"
5915,3564,288,"@Gere: you are wrong",166,9277186,9277175,"11hours ago"
5916,3527,288,"@Gere: but some traditional pubs also serve food, others don’t. So in trying to distinguish a noun to describe pubs that do serve food, versus those that don’t, use of the term ‘traditional’ would not be very practical.",75,9277208,9277175,"8hours ago"
5917,3565,288,"@Seaniecp: you took the words right out of my mouth.",23,9277298,9277175,"7hours ago"
5918,3566,288,"@Gere: Spot on, although I run a Bar and Restaurant I also find the term “wet pub” both insulting and unfair. Publicans have been thrown to the lions here we no medical stats to back up these ludicrous decisions.",49,9277306,9277175,"6hours ago"
